sorbitol,montmorillonite_clay,gelatin,chitin_nanofibers,tensile_strength,tensile_strain,tensile_modulus,stress_strain_beta,stress_strain_alpha,post_fire_residual_ratio,optical_transmission_visible,optical_transmission_ultraviolet,optical_transmission_infrared
5.822%,52.587896223976436,35.030%,6.560%,17.585784290730622,0.35,4478.76404306297,0.501136551072761,0.28079245671998754,0.827677574830416,42.710310238221005,63.46110213777283,12.394510992107081
6.328%,66.67936130227021,13.857%,13.136%,133.04389117424668,3.122570135417745,7699.102055732753,0.4711566708401917,0.2134886801998544,0.916192253618583,37.034552833324724,65.42943796306253,2.3365974498402453
22.706179125643537,17.76962137173066,22.29639575682004,37.227803745805765,67.98339379926033,1.8897196025014324,5646.553959618065,0.17647164925725767,0.8588795495909191,0.6567619730175291,81.125693918488,78.78735491282767,45.65224811746024
16.168025240597544,47.932377558818644,3.7440829813805006,32.155514219203305,53.98942857384038,0.6885901970820316,,0.060134004192812784,0.18114741127836848,0.6940849246619077,81.04371955568583,81.81105599183655,60.26722416635783
18.212807965494335,41.543922816862974,35.48344296968956,4.75982624795314,83.73193836104602,1.6831610655859512,5814.181088560692,0.4299480737126178,0.7599138785591351,0.5828135846490229,67.51956871432355,81.12573994267889,30.80973354943195
51.74070083443076,4.4650867192395065,2.40165177878512,41.3925606675446,0.012780 GPa,4.259360479950519,1333.5731048645891 MPa,0.04309264321012319,0.7807356537740288,0.21887284403726248,85.70151108449022,86.09792721972913,56.729880925274934
20.080266344338764,63.326230311186706,4.511393808596909,12.082109535877626,31.540358931148383,1.4971664156695552,?,0.16348368261141366,0.7062320281985272,0.739565551097327,67.31823872215611,75.2371049529169,25.846183299875612
12.658105168459887,64.230%,21.322%,1.790%,52.97842041299691,0.8422225315470931,6.898178 GPa,0.06837213622876973,0.630444494701727,0.9100048923101342,48.57016283471706,65.168%,16.103%
36.5160005381714,2.361%,2.989%,58.134%,20.50643482138756,7.253689898387491,1659.8682857454642,0.128649914367375,0.6391588064548477,0.7994959757961363,84.1947674268328,83.63599101989855,56.40334364285883
22.09662774828281,1.9097085520009125,14.23308921956111,61.76057448015517,53.23229807861143,9.593186494215315,3641.7617705319717,0.002535595839139297,0.7935243798191135,0.10558453864565455,84.220%,84.418%,57.9189046676299
25.934450262437842,27.307863360989828,11.239419163654944,35.51826721291739,38.29847525494497,2.206263452235571,4060.776308528569,0.020241111720827664,0.5679589418338655,0.8515606653971424,76.51145305069464,82.00143722025064,55.70027796398779
1.5371229981416636,45.61136216707943,51.073274503595414,1.7782403311834931,107.62004007773452,4.430751446897064,3689.9057855888977,0.9208278259606988,0.8806566222256811,0.7929565972239441,61.83685686447631,75.51510045559435,22.568614943930786
1.3939363985327826,71.31976016207373,25.275052350081893,2.0112510893115867,92.68061817687222,3.675099689919214,4989.472805586469,0.593713096807231,0.6249203005505198,1.0,21.882576344489042,51.51835203397226,1.9188121179201865
33.06289679606851,2.502649908266947,15.368556090159972,49.06589720550457,46.04705193186457,8.793262465433449,3186.2940588570186,0.04095453042504546,0.8107155440609602,0.172553273320445,85.62666498888775,85.95651947148593,65.41112990442605
49.79647153854867,2.6293179248488014,6.047044227349308,41.52716630925321,10.13198535406743,8.855548552834518,1073.848403524427,0.1450474990897356,0.8070233992230067,0.13645309555181695,84.7000741370496,76.52194837663902,60.86067611319254
4.844870082462404,34.453519411160485,45.99718007053245,14.704430435844658,38.60128856725385,1.4969321699442697,4194.62095966899,0.4446182023376837,0.6313297868627226,0.8214177198187322,67.6063842100176,71.52046495515705,27.662737614357606
13.318483444321425,57.91431036195876,23.624624350965227,5.142581842754577,59.88330152286623,0.871639628000867,7148.259290469517,0.3718815246377488,0.7043915857380952,0.9010278569777926,43.220445699412316,69.88859086804877,8.111735430203977
1.4568078232784198,1.2772013793125874,34.38377913781584,62.88221165959317,0.067473 GPa,3.723265495404592,3.448136 GPa,0.6755989270694508,0.8469825704700331,0.10331001308195085,85.3684180334736,83.40174561054339,72.45298019038512
26.631083349886175,1.560063463230283,18.216673062197092,53.59218012468645,14.02724630615259,10.022771990111917,856.4696577214718,0.36886678926428296,0.7223930170050582,0.12257990796875844,81.66960069579825,78.43659628269063,52.403924828009984
13.035155599509407,20.58551880445601,26.72237144521943,39.65695415081515,37.60465387663041,2.802015801033678,3295.6641398069414,0.6794701071831104,0.8087719882810857,0.7544545541355122,77.28170867578645,78.15294456689698,53.06612492987985
10.74428290395124,30.683673037330518,15.77481671479339,42.797227343924845,27.570161560926476,0.5277571122579024,4.648261 GPa,0.4095980736722655,0.7052196863099393,0.3915723176622951,75.40162470625904,84.41439270591545,46.82212404123122
1.5633870758063932,51.341230701000974,19.14482738714114,27.950554836051477,40.29115889712347,1.264074156017251,5557.926988446187,0.032037969398461805,0.507930240386524,0.8481934738684498,68.85886968151469,83.802%,19.889%
1.6117080822073673,46.580353338857364,32.50723685373593,19.300701725199335,0.089396 GPa,3.0435560004965834,4.386308 GPa,0.07023634691386292,,0.8997472978167986,56.06441380275779,68.05532412627792,14.656410319558528
21.226496981736606,38.3533274881472,9.478167241889231,30.94200828822695,51.97583473577039,1.358431466075651,6.163058 GPa,0.03425326965668733,0.7647400270751237,0.7838347722775518,78.40101832602735,82.28970942363952,28.22142011771957
20.180194335114674,40.18011894415884,9.895181919093437,29.744504801633042,41.94511068145313,1.951588017354068,4282.352056937553,,0.45797629486918234,0.8077913005006765,75.66896759998646,84.10045357550472,48.925402647774355
9.105360124305523,2.20371752183412,37.50457446034966,51.1863478935107,43.076164479225966,0.5187417898386861,4765.824844532522,0.07874634320696544,0.4910513857971423,0.2638783111501399,78.1179221538765,74.61538354485148,56.88594064635844
24.90265954902513,1.3143346903124018,25.182493462065235,48.60051229859722,0.009024 GPa,11.192782436465846,0.493310 GPa,0.3412842841715352,0.7369815060654192,0.11701509592179683,83.287%,79.065%,51.01395106114041
6.016474729967883,7.742594345696645,27.333357448829048,58.907573475506425,140.8022369725204,2.841493436792452,6866.759966114507,0.8337403256056032,0.70092853536508,0.28826021247910355,84.44265084452555,83.63614157432295,69.94250772886434
44.069093768438165,1.8291322657346751,14.200702901276207,39.901071064550955,23.857189845030817,20.015866152681312,1967.600460717636,0.02744270054317649,0.7710813369521675,0.1,85.830%,80.728%,59.44871939070032
4.80538945132643,15.562682434689954,36.34354430141234,43.28838381257129,41.05827900883375,0.7697808818544332,4190.906382809738,0.0936137532310665,0.5641011450823284,0.7149174938195313,77.85848743068495,76.64148386643765,59.29776294281543
1.9038864050071542,2.7013257369473234,57.20741184976066,38.187376008284865,59.06408963055116,1.4765255250322376,6057.220770493482,0.04526080173292976,0.24136097068087933,0.30933653692642604,72.745%,71.297%,54.66951693599438
3.620134501363269,17.739661864021116,49.07744321905074,29.562760415564863,20.79592038790779,0.9138501992701475,5077.486417402567,0.32239290138172916,0.8790352530774701,0.6637044788855428,80.14127357032615,81.58631772958351,49.81061075978701
3.455055393889761,34.510611101974035,27.833279388319927,34.201054115816284,54.79351022521738,1.0245511098108797,6502.97219116732,0.4168800854407369,0.6534023170191103,0.6747942624894442,75.13609151198922,78.66957683100156,45.93266002796068
1.4708448469714392,64.8972767173929,18.092952943481606,15.538925492154048,136.48140875598833,3.774215558191995,7107.978626312032,0.48178158160347884,0.6353800414861897,0.8237594373264505,33.11484654269519,60.00537876385445,4.185262280715512
11.151982609515326,1.816839651055152,22.03649961466648,64.99467812476304,42.41926077638485 MPa,6.022343737118024,3.453766 GPa,0.16586138250013976,0.8080994018015304,0.8949942523570535,86.397731361412,86.4205860049277,63.25986305537204
14.184440254176605,58.110%,24.532%,3.173%,68.54452711652564,1.9234339782863377,6677.3517258088,0.4709394880146356,0.6040975004456048,0.9373705584254717,34.42333501565466,69.22308486694733,4.986663771272728
24.047%,7.471%,25.724458148436092,42.758%,0.040811 GPa,9.293569698128765,3.630814 GPa,0.03994086579611466,0.8058853357928027,0.5622911475526456,83.16908499950006,82.93151475672532,58.747268441834464
4.709595159495623,3.219723230058579,28.546142229818,63.5245393806278,139.8040587963068,2.2787525237290582,7462.527007079748,0.8022598540830898,0.6843017348021341,0.14753307107028366,80.732%,77.13176755669265,57.021%
12.658105168459887,64.230%,21.322%,1.790%,52.97842041299691,0.8422225315470931,6.898178 GPa,0.06837213622876973,0.630444494701727,0.9100048923101342,48.57016283471706,65.168%,16.103%
12.362%,6.366363044040862,45.936%,35.335%,76.08809466030566,1.9588432092976171,4347.195179455165,0.4651755939321821,0.7663694481998292,0.47464351847257363,71.65246396318068,67.68322536401016,47.77489114648945
1.4116257468299307,72.22482303244853,24.326776928866927,2.0367742918546146,49.44537492355963,0.813266561816611,6146.462658274955,0.10203989696838713,0.40781916853429523,0.9316707539696804,36.78842084594276,60.41626656989855,8.220138404030717
22.501707041968512,51.34901633838651,2.741054969897954,23.40822164974701,64.70183518875736,1.8316500431631286,5690.280037019055,0.2527347319827522,0.7960841445730086,0.8027121557604402,70.586%,80.024%,38.12867885758915
22.926%,24.841496902776612,14.032%,38.200%,53.84945708328019,2.0877622802542968,4329.558948393681,,0.58765821195577,0.7225608244058832,78.406%,81.512%,41.74859470855884
19.043733735325326,49.3815429982253,23.274378751946387,8.300344514502994,83.88008334736357,1.0339744619335258,9248.189247394857,0.5662377113701008,0.8449727155753458,0.993892109661721,66.60228961213203,75.62452860652007,8.379665695551887
35.91962960165867,9.545%,15.889%,38.647%,11.52579373547895,8.601434566587162,1033.1408838345803,0.07501322322748526,0.7433427275849476,0.48340436377174567,76.706%,77.350%,51.67061680530003
8.589302818734245,40.714096228196006,15.01795847525058,35.678642477819174,48.130565045899765,1.004403746708207,6446.337834429685,0.3479774539371968,0.5861735651063318,0.6935648877737809,76.0996748607998,80.56916786334506,33.943201631762896
25.028461196887186,1.3209743614510632,24.80453521255084,48.8460292291109,29.2297082267735,15.032134830392602,2097.5968619307478,0.03088651352117516,0.8350969732386034,0.171282268595901,84.43943917176351,83.62941880895218,61.534485546168305
1.2957795053224241,4.500071460344544,35.08044230310986,59.123706731223166,0.081507 GPa,,4.003864 GPa,0.04187847155047021,0.5419713512566843,0.12578848438479953,85.0225811597738,84.14824891316626,67.43706267846461
4.970201417205486,23.21094062240228,34.45734388659003,37.3615140738022,65.12043145705844,0.7141516696283798,5773.924449383078,0.04820921271795274,0.13283000444170331,0.7123334653311949,78.90435971708723,76.54260186761313,53.93864599464679
15.402947113579652,39.350814692385036,31.781210762933416,13.465027431101898,53.44101383067583,1.8655917787480938,5103.117810972874,0.5046919576415804,0.7590856442521112,0.9144369264252095,67.614%,71.041%,30.506764427169102
10.039251799707708,37.55978782776218,46.85689594582587,5.5440644267042565,14.29552392313326,0.35,4086.722366274778,0.11454120944622237,0.6658923578102434,0.8932101065172596,64.61152361920463,65.53031698344553,31.32899267147871
26.272%,35.606%,8.498801878927967,29.623%,32.697892467297635 MPa,2.2145417743020444,3.414398 GPa,0.030560248547584493,0.60065280381613,0.8695505816758083,54.22278541930878,80.34266692962227,20.633051608300512
1.4312691194374672,54.18804903940173,34.00147850649887,10.379203334661913,64.60238817211346,1.188380895218178,5931.416006530709,0.8100071065609329,0.6935883695313902,0.9060485067263095,48.76450291299681,69.46193851987088,11.283795487793725
12.362%,6.366363044040862,45.936%,35.335%,76.08809466030566,1.9588432092976171,4347.195179455165,0.4651755939321821,0.7663694481998292,0.47464351847257363,71.65246396318068,67.68322536401016,47.77489114648945
30.196830669915503,37.84414533473915,10.828286105701029,21.130737889644305,38.39767511773998,1.3242876835597621,5741.356398805249,0.32148126036201147,0.8162637003845126,0.6136637622544118,76.22601042509994,73.34329214873696,44.81114728093941
44.069093768438165,1.8291322657346751,14.200702901276207,39.901071064550955,23.857189845030817,20.015866152681312,1967.600460717636,0.02744270054317649,0.7710813369521675,0.1,85.830%,80.728%,59.44871939070032
9.036021376295347,32.975480664157466,34.22895945130156,23.75953850824562,0.055012 GPa,1.1326195813707576,5.841556 GPa,0.0550753528205166,0.3044431236635672,0.7060741365086672,77.25967013821015,79.34791110054186,27.672163925844565
17.649877859859608,5.1628894419997495,28.63005738413913,48.55717531400152,96.58036592202606,2.9638509461654894,4501.765546857515,0.4230860828361182,0.6016048680317182,0.4339848489954832,82.74624003310711,82.440%,65.205%
12.622368851470814,47.90104030490863,32.33091093166362,7.145679911956952,46.070937559257,1.4893122910162213,4985.252752619147,0.03610780275940709,0.34141722703450483,0.912121884939872,55.986%,66.02602444040151,13.380%
1.36644356553181,23.778112848378356,33.58286348265459,41.27258010343525,22.336884926801297,0.406894870449842,4120.138258578135,0.35609419120559566,0.5736334506250402,0.7445211472877721,81.33394249913067,78.43792131189092,63.66868270047512
2.8129763368369485,52.98606317038422,28.634490016688236,15.566470476090585,56.05576831193465,1.1910888551976027,5.819546 GPa,0.08625089735170022,0.575267367619997,0.8084348646733516,43.2947606550167,62.00103490107386,14.820532130464155
1.558%,51.15414316278037,19.439%,27.849%,43.47990079522285,1.0942378787105904,5699.4545162460345,0.06698026267948566,0.46483533273979133,0.7524984497037249,69.76208948016958,77.77858070899899,29.429190987035874
63.62170067544637,1.375441532671004,1.6408708351983479,33.361986956684284,7.030996715810486,3.48110441977882,718.7865810070379,0.15210966983013408,0.8080341595307697,0.40192757263749923,86.33053695798442,86.33638655172648,66.31790032938457
3.5853337962385226,62.9536543104898,10.857385138773498,22.603626754498173,0.113869 GPa,4.551287792401418,6.208708 GPa,0.3765948740356035,0.5113260806226247,0.7116850417929482,35.42355130558563,70.51721127357506,2.804989638488711
27.518%,33.10209316308571,4.343%,35.037%,30.545850833053045,1.5829167902984602,3048.3715245925177,0.04573203814886675,0.8882229094086508,0.6927493905540713,81.17726826964038,85.60029135759714,50.94820593255476
36.44984106636408,18.843729445042545,6.300353797638017,38.406075690955355,31.385968713754718,1.9773037466152639,2752.008583508348,0.1819299847077517,0.870505801417869,0.681178565467715,82.84081737265451,89.76408372667666,57.25368303182798
13.301085237257377,12.293276078245379,35.80954138688918,38.596097297608054,96.33483991029533,3.106413923411072,5774.289855896505,0.23971928901194747,0.9153399519518778,0.7436722835564364,77.88713853466267,73.93379135919444,52.77215297668987
3.7410482563348126,1.6950057783393653,60.633741538567996,33.930204426757825,30.652271811866967,1.1123652310841978,3280.5801798144134,0.0523429130316213,0.31118074015362596,0.1336381413690516,80.68269425743699,81.44014704020339,59.28505780230686
18.76730935249517,47.60537155902838,14.839948475315861,18.787370613160586,67.93850616037592,1.1466303855821973,6663.528900875548,0.42133408638096226,0.8165855250556144,0.7650736480048909,66.768%,76.96038221369128,32.256%
9.550018692835852,1.121176198739639,19.145177167678018,70.18362794074649,76.50205524302609,2.264804590725763,5740.166561464176,0.0382206738462459,0.39531947277728036,0.5928809055064537,85.53442769009398,85.47510002802424,73.44236150977964
9.347%,52.499%,16.826680711182636,21.327%,0.077868 GPa,1.6058449720032653,6.605158 GPa,0.4184663235236791,0.7493195754991501,0.9551858292575561,53.210096403719184,73.47226075787162,10.598252843307979
9.880971049475317,56.8631363333534,4.804302219391288,28.451590397779995,49.997555362383,1.440353466134141,6211.078258135346,0.097688807575251,0.5470954455286517,0.7895830933844667,83.14577120167014,83.35024798845897,57.29461421243127
49.810456402478245,1.3597394762619512,4.8582289992005325,43.97157512205928,21.678237598163218,5.999524917989053,1687.2461141446859,0.12267041243729258,0.7592624279877449,0.8004122433030294,86.7,87.75258348151722,64.36881168233062
2.6836603333296014,40.34502792158568,30.324967913032214,26.646343832052494,43.91916135233889,0.5401924055277214,7488.433367658411,0.04176223706436472,0.24306696429152744,0.7140184815856998,77.66005477283713,79.22624858371002,51.39998159158111
13.230051616272403,45.328866606957405,6.881556884564641,34.559524892205545,59.43962387421468,1.3590210536962846,6908.987274005805,0.33998648518563696,0.801359401787013,0.6989202370930178,81.70324201265976,82.58805816572863,57.35376814492927
5.717449575756643,11.095050750157123,26.482794353688625,56.70470532039761,33.25932038332725,0.5534888371203944,5616.86150156145,0.06354645074556241,0.5485982704063831,0.5703376189894089,85.11010834037253,84.71879500228475,70.52109407260724
7.876382212161208,47.899627193550344,40.28579948820784,3.938191106080604,20.35695328478856,0.7838517089895103,2739.7677720768843,0.20444392712523687,0.6894772968781497,0.6939796832742785,64.70485270354943,72.55230103839654,26.229841756563125
22.161175441035535,23.9814156141547,20.456499101453694,33.40090984335607,0.089431 GPa,3.7711789764955888,3996.54159712913 MPa,0.9539419253998422,0.6469724477091617,0.6202065101227252,74.49442020810281,79.613%,38.220%
3.5853337962385226,62.9536543104898,10.857385138773498,22.603626754498173,0.113869 GPa,4.551287792401418,6.208708 GPa,0.3765948740356035,0.5113260806226247,0.7116850417929482,35.42355130558563,70.51721127357506,2.804989638488711
26.240606342662463,35.563715907667834,8.607545464588377,29.588132285081326,13.141616634329033,0.6101820355161025,2111.6866190808205,0.13026727977001293,0.8302055764245027,0.6124040128735398,78.08994937006128,76.96645575002084,?
19.092423260032916,51.95217213614399,2.020201511699195,26.93520309212389,0.034108 GPa,,3943.804927102009 MPa,0.00724362009976401,0.6389095359239366,0.8260643754515684,68.16918754042905,82.65292749842949,32.86591677121643
35.91962960165867,9.545%,15.889%,38.647%,11.52579373547895,8.601434566587162,1033.1408838345803,0.07501322322748526,0.7433427275849476,0.48340436377174567,76.706%,77.350%,51.67061680530003
21.78730931645093,5.148098225139456,22.8183571701046,50.246235288305016,19.682382995605067,6.711915322990153,2118.4604086873637,0.07644342505807708,0.7240732974098476,0.3538916150045547,83.68287665289817,81.7591556293362,63.958443816781646
2.00337911517237,10.107047636044607,44.90707433275982,42.9824989160232,38.45275604333973,0.6191203264279425,5335.204136681721,0.04982612354312531,0.2642299972565725,0.6283514976447693,82.0066797237576,82.41581843729027,59.521522148270336
4.2508361063786815,68.58215154727858,19.353855840956566,7.813156505386168,52.04024393631288,1.1457131408510852,7241.811382882426,0.0,0.35862612842856106,0.895740454987789,33.306925720609044,59.13809165174363,2.8752228317215494
14.019385850723454,42.809196079887684,40.85821940401949,2.3131986653693697,38.10121048200148,2.0147433306169567,3615.518083439007,0.03470476317476441,0.6194161507014909,0.10417404152573104,66.06711353431204,75.21266983449934,31.99248038279118
36.02300926760969,5.529672167886693,11.996068849846734,46.451249714656875,33.05168620812089,4.9891988414198005,3153.8069238970793,0.047189511893038175,0.8654966362333083,0.20335646151614525,85.46398174688126,85.61479455628603,64.74282216376554
11.835310915569682,26.352760530623986,28.838572869064162,32.97335568474216,85.5874944024165,1.1388181272698854,7112.656498876776,0.41727302511170916,0.7479664374489752,0.665111407775728,81.70833305359223,83.54584148539682,49.88192557341519
49.810456402478245,1.3597394762619512,4.8582289992005325,43.97157512205928,21.678237598163218,5.999524917989053,1687.2461141446859,0.12267041243729258,0.7592624279877449,0.8004122433030294,86.7,87.75258348151722,64.36881168233062
8.11484520844048,5.036800474204436,44.33535983865335,42.512994478701735,0.101906 GPa,1.9245847619316574,6.380578 GPa,0.6732532244130187,0.7058339303280539,0.35084519204207343,74.25456780731541,72.896%,50.196%
4.061229776713876,12.183689330141629,32.57560294531779,51.179477947826705,73.33729213630666,1.5687315264851125,8165.396982931492,0.04775683532592818,0.5144603907801474,0.5841958226618262,80.32668321391998,78.81566541937487,57.09420652022293
23.234%,51.970%,22.948927571091822,1.847%,0.034361 GPa,0.9660655953433825,4.257598 GPa,0.12049549952845107,0.7082583570184092,0.8859176910227964,67.181%,70.525%,27.077479748915362
3.455055393889761,34.510611101974035,27.833279388319927,34.201054115816284,54.79351022521738,1.0245511098108797,6502.97219116732,0.4168800854407369,0.6534023170191103,0.6747942624894442,75.13609151198922,78.66957683100156,45.93266002796068
14.513692287952177,65.35681364547045,17.206667453571082,2.9228266130062868,96.43016447292229,2.237459121270564,6152.3799989099225,0.45747882591967354,0.437534642389699,0.9215422604780392,22.182432364803162,56.52375943341156,3.710450726616019
11.396602963760214,12.347988975673413,32.70195789414005,43.55345016642634,125.05598491398787,3.104937917754369,6509.608573299134,0.34058956675420055,0.8866549490874231,0.5788152668401121,82.29958805539107,82.695%,62.490%
20.961023689736948,1.3494221259487307,38.81620123753941,38.873352946774915,10.84882792527509,9.03561903921342,1098.0036850893446,0.05040702301103676,0.7949176588992134,0.1729611093249919,81.92880388461067,85.52282210406598,58.06908994075607
1.0974786733716821,43.62976580594877,33.56263194561792,21.710123575061637,21.064126391532348,0.3994031262564287,4270.03424828553,0.0924576224911416,0.4689474463426437,0.764163841717488,65.89537119344405,69.33239295751592,25.314642105527323
18.53904424342485,42.90407323289358,3.22058329080376,35.33629923287781,0.067689 GPa,2.497440757925084,5290.886897492415 MPa,0.36021390586758245,0.8194227371671795,0.696185475266573,74.68037201537173,79.50895191190956,34.539248844426766
18.907241268408235,5.440573649040385,9.61659849832725,66.03558658422412,52.907770897098466,6.640170926862857,3133.3306771535003,0.03617935269935796,0.6937059152498167,0.20450623224562528,85.23090439359869,89.75066061303495,60.05348868346514
1.4568078232784198,1.2772013793125874,34.38377913781584,62.88221165959317,0.067473 GPa,3.723265495404592,3.448136 GPa,0.6755989270694508,0.8469825704700331,0.10331001308195085,85.3684180334736,83.40174561054339,72.45298019038512
39.551034976280754,22.79601435265058,3.5737579485121898,34.07919272255648,25.977462506029898,1.8813114265080202,3403.5617483076835,0.05765017836148774,0.8213170652591443,0.6136098602351242,82.5506278473954,88.36307485368735,53.728658918932624
3.4511570767801723,38.83050433498616,37.91907038763065,19.799268200603017,29.6669604467796,0.4606434517442697,4049.184532957085,0.04633818487712609,0.1,0.7264053589929503,69.89265996429522,71.45981559948997,41.72281144011539
12.804174729055473,43.41243965034397,6.219150484073041,37.56423513652752,108.50678412421944,2.629985416939133,4496.0168795555255,0.06622824552353442,0.5907031737301475,0.7626060160617278,71.94752714652596,83.83832303184386,36.77021376868493
12.390057779390778,3.2326241217635063,51.62072753992326,32.75659055892246,48.05967834359118,4.441691515933305,3325.474468142034,0.05659738116165343,0.95,0.33656733189919186,74.05954862447409,72.62008093367253,51.233188037815104
33.02885342609976,4.5370951453704365,14.37482113318525,48.059230295344555,34.32898392742817,13.497134148760175,4035.7492085220133,0.11052597764731965,0.7665146613828111,0.23565989767236317,84.01752074041774,81.41817648050639,60.058232393096965
12.930100826738853,60.920475047558455,11.699311446168553,14.450112679534138,46.34045313581763,1.8410358083447986,4142.831327486928,0.05202837192064926,0.4037418862616076,0.9672937467070638,30.805070937006683,68.98463321314786,7.608354965516198
30.201999298425598,29.658544462665855,11.819420908762046,28.3200353301465,25.027700363206005,1.9100341071375775,2761.0781985670424,0.2225342938733248,0.8140072776587748,0.659372222421413,72.80877378409555,75.43075502111519,44.563033532788424
28.454743804282877,1.519185478837723,14.275961500058221,55.75010921682117,41.233606907258626 MPa,16.69935097156739,2.900555 GPa,0.0015941603156972633,0.788500670965699,0.28588171164048365,84.51696212964909,83.72746587041799,58.999079964367745
9.062673751709035,9.052626441563017,36.18953326263406,45.695166544093894,124.8992312177294,1.724755504907954,6733.573677906446,0.48295604266955927,0.5740317150284423,0.5956088763091834,83.35809618568972,82.6092659234768,57.765311108470854
14.819497052953345,1.3899528275037214,30.4523603216663,53.33818979787662,67.87081620420022,6.154249024032812,4168.172429480726,0.0836215743575873,0.9486324568137697,?,83.56883387781892,78.84679675003102,64.15879292894476
56.98646576680632,5.898%,1.017%,36.098%,8.38924853817757 MPa,3.16272571004668,0.614688 GPa,0.018128819294999748,0.7503006398871193,0.2646760342799336,84.29426251142121,85.484%,58.166%
13.035155599509407,20.58551880445601,26.72237144521943,39.65695415081515,37.60465387663041,2.802015801033678,3295.6641398069414,0.6794701071831104,0.8087719882810857,0.7544545541355122,77.28170867578645,78.15294456689698,53.06612492987985
27.30244401211656,40.98878492815,8.299509067720223,23.409261992013203,73.764898303259,1.711338051891485,5956.519241211035,0.15691985391758212,0.8546468143071332,0.6479438289489309,81.13926791746105,82.98680213914348,47.74211913327122
20.553104367127766,42.06193311745531,10.282631059204387,27.102331456212536,74.39617946526637,2.046293818445671,5467.007527548431,0.07790973194920578,0.7777826792492684,0.6479795584450435,76.80420439373519,80.78853132121384,35.01643420325917
23.487592524194024,5.951923999955469,31.827962924879788,38.73252055097072,58.864151157455375,6.100070584518954,3112.0999199758157,0.1339573588200181,0.9364051410996209,0.4576577971407177,84.043%,81.959%,66.89866072271396
9.172332195270895,51.73035665733302,18.706587888485938,20.390723258910164,35.33766181104371,0.6782153925157921,6569.5023482942315,0.5694077492394496,0.7078314199580249,0.6939573749105864,43.065%,77.451%,8.153413329639736
1.422432961939369,33.7877914128274,51.96784470070932,12.821930924523892,14.895967839766486,0.5406574031438288,4059.360972970481,0.07820537754597837,0.8832413349738228,0.7683019445601175,68.82274865045531,70.66622490702713,29.900632006804404
24.90265954902513,1.3143346903124018,25.182493462065235,48.60051229859722,0.009024 GPa,11.192782436465846,0.493310 GPa,0.3412842841715352,0.7369815060654192,0.11701509592179683,83.287%,79.065%,51.01395106114041
13.464%,8.402%,28.118804620777393,50.015%,66.44135396104909,4.347944857021587,4057.883351968917,0.09877329672030571,0.8955116686588726,0.576756572208464,80.08272024943473,78.6699812610639,56.786580727243276
1.4495635393458155,66.10009739416918,17.044977589713262,15.405361476771736,66.17739926074647,1.4243440106967364,6420.989919347221,0.12641447563154506,,0.8749551568333701,69.82152753041625,76.529%,36.327%
1.6337781723616023,65.46138186315108,19.102922520671825,13.801917443815501,62.71712059223965,1.8659101047377593,6633.183020684488,0.018524544858822725,0.1676777128312002,0.9733557985678775,21.523669227908897,62.49277860522753,6.2193441574434525
